sentence_id	sentence
21866	父は４語でそうしたことを充分すぎるくらいやり遂げていたのであり、それによってシェイクスピアの引用はビジネスのアドバイザーが望みを得る限りの効果性を得たのであった。
21882	父は「時は金なり」言うのが常でした。
21984	父と母は木の下に座っていた。
22031	父が生まれた家はすぐ角を曲ったところである。
22082	父が金銭的援助をしてくれ。
22289	夫は自分の計画を変えで妻の計画に合わせた。
22321	夫に死なれたとき、私は元気を失うまいとするのに大変苦労した。
22347	付き合いがいやわけではないが疲れているのだ。
22391	不動産業界は深刻な不況であるが、業界の人々は最悪の状態はこれからやってくると言っている。
22401	不適当な時に、口を開いては私は自分自身と自分の親しい友達をいつも危険立場においている。
22474	不幸は決して単独は来ない。
22618	貧血で倒れた。
22724	品物が到着したらご連絡いたします。
22774	病気の母を見舞うためで帰郷しなければならないといった話をでっちあげた。
22785	幸子さんはいつも「病気の時のために金を別にとって置いたほうがいい」言っていました。
22787	幸子さんはいつも「病気の時のために金を別にとって置いたほうがいい」と言っていた。
22887	病気で病院で入院した。
23007	氷は毎日相当距離を漂うこともある。
23036	氷のうでで冷やしてください。
23041	氷が溶けでしまった。
23134	必要なものと必要ないものを見分けることがきわめて重要である。
23158	必死で考えた企画は却下、一生懸命作った本は売れない。山下さんは八方塞がりの状態に陥ている。
23224	肘掛けいすに腰掛けでしばらく落ち着いてください。
23247	鼻水がたくさん出た。
23333	美は善にまさる、言う人がいます。
23335	美の認識は倫理の検査となりを得る。
23596	飛行機に乗り遅れたが、次のにのれますか。
23710	非配偶者間人工授精を受けた。
23875	秘密を守ってくれると思いを安心している。
23941	疲れた。
23967	疲れていようとといまいと、私たちは歩き続けねばならなかった。
23996	疲れていたけれども、彼女は働き続けた。
24028	疲れきていたので勉強するのはもちろん考えるのも嫌だった。
24032	疲れきていたので寝ることしか考えられませんでした。
24123	悲しいことに私の猫はどこかへいてしまった。
24208	彼等は私にたくさんの美しい写真を見せてくれた。
24480	彼女を悪く言う奴がいならただじゃおかないぞ。
24662	彼女は涙を流しながら答えた。
24725	彼女は料理のことならなんても知っている。
24864	彼女は来るものと君が考えるのはもっともことだ。
24973	彼女は誘惑に負けでその宝石を買ってしまった。
25587	彼女は帽子を風で飛ばされた。
25594	彼女は帽子をかぶったまま部屋に入ってきた。
25609	彼女は縫い物を片づけで立ち上がった。
25798	彼女は腹立ちをまぎれに婚約を破棄した。
26029	彼女は夫の死であっても心を動かされなかった。
26123	彼女は不格好動物にうんざりしたのでした。
26283	彼女は美人で頭がよくで、最もいいことには、大変こころがやさしい。
26403	彼女は非常に上品女性です。
26514	彼女は彼を無視したが、それは結果的には分別のないな行為だった。
26547	彼女は彼を思い切りをけとばした。
26554	彼女は彼を幸せにした。
26578	彼女は彼を一目見で恋に落ちた。
26626	彼女は彼らのかっさいに答えでお辞儀した。
26631	彼女は彼らにりんごをいくつか与えた。
26734	彼女は彼の真の意図を嗅ぎつけたね。
26940	彼女は彼に窓が開けるように頼んだ。
27060	彼女は彼にそのお金をあげた。
27164	彼女は彼が寂しく思いを忘れられてしまうのではないかと思ったのです。
27275	彼女は畑の作物が育ち、りんごの実が赤く熟すのをみた。
27345	彼女は背の高いほっそりした少女で、長いやわらか茶色の髪をしていました。
27348	彼女は背の高いほっそりした少女で、長いやわらかな茶色の髪をしていた。
27539	彼女は難しいなお客を扱うこつをマスターした。
27638	彼女は頭を上げで彼を見た。
27805	彼女は店を見でまわって１時間つぶした。
27928	彼女は長時間かけで帽子を選んだ。
