sentence	predicted	label	kotogram
「そろそろ、家に帰らなきゃ。」「えーもう少し遊ぼうよ！」「ごめんね。でも遅くなるとママに叱られるんだよ。」	burikko	sonkeigo,burikko	⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢそろそろᵖadverbʳソロソロ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ家ᵖnoun:common-nounʳイエ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ帰らᵖverb:general:godan-ra:imperfectiveᵇ帰るᵈ帰るʳカエラ⌉⌈ˢなきゃᵖauxiliary-verb:auxv-nai:conditional-fusedᵇないᵈないʳナキャ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢえーᵖinterjection:fillerʳエー⌉⌈ˢもう少しᵖnoun:proper-nounʳモウスコシ⌉⌈ˢ遊ぼうᵖverb:general:godan-ba:volitional-presumptiveᵇ遊ぶᵈ遊ぶʳアソボウ⌉⌈ˢよᵖparticle:sentence-final-particleʳヨ⌉⌈ˢ！ᵖauxiliary-symbol:periodᵇ!ᵈ!ʳ!⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢごめんᵖnoun:common-nounʳゴメン⌉⌈ˢねᵖparticle:sentence-final-particleʳネ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉⌈ˢでᵖparticle:case-particleʳデ⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢ遅くᵖadjective:general:adjective:conjunctiveᵇ遅いᵈ遅いʳオソク⌉⌈ˢなるᵖverb:non-self-reliant:godan-ra:terminalʳナル⌉⌈ˢとᵖparticle:conjunctive-particleʳト⌉⌈ˢママᵖnoun:common-noun⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ叱らᵖverb:general:godan-ra:imperfectiveᵇ叱るᵈ叱るʳシカラ⌉⌈ˢれるᵖauxiliary-verb:auxv-reru:attributiveʳレル⌉⌈ˢんᵖparticle:pre-noun-particleʳン⌉⌈ˢだᵖauxiliary-verb:auxv-da:terminalʳダ⌉⌈ˢよᵖparticle:sentence-final-particleʳヨ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉
「そろそろご飯にしない？」「えー、まだあんまりお腹すいてないんだけど」	kansaiben	neutral	⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢそろそろᵖadverbʳソロソロ⌉⌈ˢご飯ᵖnoun:common-nounʳゴハン⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:imperfectiveᵇするᵈするʳシ⌉⌈ˢないᵖauxiliary-verb:auxv-nai:terminalʳナイ⌉⌈ˢ？ᵖauxiliary-symbol:periodᵇ?ᵈ?ʳ?⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢえーᵖinterjection:generalʳエー⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢまだᵖadverbʳマダ⌉⌈ˢあんまりᵖadverbʳアンマリ⌉⌈ˢお腹ᵖnoun:common-nounʳオナカ⌉⌈ˢすいᵖverb:general:godan-ka:conjunctive-i-soundᵇすくᵈすくʳスイ⌉⌈ˢてᵖauxiliary-verb:e-ichidan-ta:imperfectiveᵇてるᵈてるʳテ⌉⌈ˢないᵖauxiliary-verb:auxv-nai:attributiveʳナイ⌉⌈ˢんᵖparticle:pre-noun-particleʳン⌉⌈ˢだᵖauxiliary-verb:auxv-da:terminalʳダ⌉⌈ˢけどᵖparticle:conjunctive-particleʳケド⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉
「ちょっとへんだと思うね」と言いました。	neutral	kansaiben	⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢちょっとᵖadverbʳチョット⌉⌈ˢへんᵖnoun:common-noun:pos2-unk1ʳヘン⌉⌈ˢだᵖauxiliary-verb:auxv-da:terminalʳダ⌉⌈ˢとᵖparticle:case-particleʳト⌉⌈ˢ思うᵖverb:general:godan-waa:terminalʳオモウ⌉⌈ˢねᵖparticle:sentence-final-particleʳネ⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉⌈ˢとᵖparticle:case-particleʳト⌉⌈ˢ言いᵖverb:general:godan-waa:conjunctiveᵇ言うᵈ言うʳイイ⌉⌈ˢましᵖauxiliary-verb:auxv-masu:conjunctiveᵇますᵈますʳマシ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:terminalʳタ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
「とりあえず店の前、掃除しといてくれ」「了解！」「打ち水も頼む」	neutral	guntai	⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢとりあえずᵖadverbʳトリアエズ⌉⌈ˢ店ᵖnoun:common-nounʳミセ⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ前ᵖnoun:common-noun:adverb-possibleʳマエ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ掃除ᵖnoun:common-noun:suru-possibleʳソウジ⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢといᵖauxiliary-verb:godan-ka:conjunctive-i-soundᵇとくᵈとくʳトイ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢくれᵖverb:non-self-reliant:e-ichidan-ra:imperativeᵇくれるᵈくれるʳクレ⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢ了解ᵖnoun:common-noun:suru-possibleʳリョウカイ⌉⌈ˢ！ᵖauxiliary-symbol:periodᵇ!ᵈ!ʳ!⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢ打ち水ᵖnoun:common-noun:suru-possibleʳウチミズ⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢ頼むᵖverb:general:godan-ma:terminalʳタノム⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉
「ねえ、昨日のドラマの結末どうだった？」「犯人は親友だったの。本当にショックだった」「えー！ あんなに仲良さそうだったのに」	kansaiben	neutral	⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢねえᵖinterjection:generalʳネエ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ昨日ᵖnoun:common-noun:adverb-possibleʳキノウ⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢドラマᵖnoun:common-noun⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ結末ᵖnoun:common-nounʳケツマツ⌉⌈ˢどうᵖadverbʳドウ⌉⌈ˢだっᵖauxiliary-verb:auxv-da:conjunctive-geminateᵇだᵈだʳダッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:terminalʳタ⌉⌈ˢ？ᵖauxiliary-symbol:periodᵇ?ᵈ?ʳ?⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢ犯人ᵖnoun:common-nounʳハンニン⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ親友ᵖnoun:common-nounʳシンユウ⌉⌈ˢだっᵖauxiliary-verb:auxv-da:conjunctive-geminateᵇだᵈだʳダッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢのᵖparticle:sentence-final-particleʳノ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉⌈ˢ本当ᵖnoun:common-nounʳホントウ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢショックᵖnoun:common-noun:pos2-unk1⌉⌈ˢだっᵖauxiliary-verb:auxv-da:conjunctive-geminateᵇだᵈだʳダッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:terminalʳタ⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢえーᵖinterjection:generalʳエー⌉⌈ˢ！ᵖauxiliary-symbol:periodᵇ!ᵈ!ʳ!⌉⌈ˢ ᵖwhitespaceʳキゴウ⌉⌈ˢあんなᵖshape-word:generalʳアンナ⌉⌈ˢにᵖauxiliary-verb:auxv-da:conjunctive-niᵇだᵈだʳニ⌉⌈ˢ仲ᵖnoun:common-nounʳナカ⌉⌈ˢ良さᵖadjective:non-self-reliant:adjective:stem-saᵇ良いᵈ良いʳヨサ⌉⌈ˢそうᵖshape-word:auxiliary-verb-stemʳソウ⌉⌈ˢだっᵖauxiliary-verb:auxv-da:conjunctive-geminateᵇだᵈだʳダッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉
「ねえねえ、『トムとメアリー』の最終回どうなった？」「結局別れちゃったの。まじ切なかった」「えー！ あんなに深く愛し合ってたのに」	joseigo	neutral	⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢねえᵖinterjection:generalʳネエ⌉⌈ˢねえᵖinterjection:generalʳネエ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ『ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢトムᵖnoun:proper-noun:person-name⌉⌈ˢとᵖparticle:case-particleʳト⌉⌈ˢメアリーᵖnoun:proper-noun:person-name⌉⌈ˢ』ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ最終回ᵖnoun:common-nounʳサイシュウカイ⌉⌈ˢどうᵖadverbʳドウ⌉⌈ˢなっᵖverb:non-self-reliant:godan-ra:conjunctive-geminateᵇなるᵈなるʳナッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:terminalʳタ⌉⌈ˢ？ᵖauxiliary-symbol:periodᵇ?ᵈ?ʳ?⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢ結局ᵖnoun:common-noun:adverb-possibleʳケッキョク⌉⌈ˢ別れᵖverb:general:e-ichidan-ra:conjunctiveᵇ別れるᵈ別れるʳワカレ⌉⌈ˢちゃっᵖauxiliary-verb:godan-waa:conjunctive-geminateᵇちゃうᵈちゃうʳチャッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢのᵖparticle:sentence-final-particleʳノ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉⌈ˢまじᵖshape-word:generalʳマジ⌉⌈ˢ切なかっᵖadjective:general:adjective:conjunctive-geminateᵇ切ないᵈ切ないʳセツナカッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:terminalʳタ⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢえーᵖinterjection:generalʳエー⌉⌈ˢ！ᵖauxiliary-symbol:periodᵇ!ᵈ!ʳ!⌉⌈ˢ ᵖwhitespaceʳキゴウ⌉⌈ˢあんなᵖshape-word:generalʳアンナ⌉⌈ˢにᵖauxiliary-verb:auxv-da:conjunctive-niᵇだᵈだʳニ⌉⌈ˢ深くᵖadjective:general:adjective:conjunctiveᵇ深いᵈ深いʳフカク⌉⌈ˢ愛し合っᵖverb:general:godan-waa:conjunctive-geminateᵇ愛し合うᵈ愛し合うʳアイシアッ⌉⌈ˢてᵖauxiliary-verb:e-ichidan-ta:conjunctiveᵇてるᵈてるʳテ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉
「はは、ごめんごめん」「お前ほんとに悪いと思ってんの？」	joseigo,danseigo	joseigo	⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢははᵖinterjection:generalʳハハ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢごめんᵖnoun:common-nounʳゴメン⌉⌈ˢごめんᵖnoun:common-nounʳゴメン⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢお前ᵖpronounʳオマエ⌉⌈ˢほんとᵖnoun:common-nounʳホント⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ悪いᵖadjective:general:adjective:terminalʳワルイ⌉⌈ˢとᵖparticle:case-particleʳト⌉⌈ˢ思っᵖverb:general:godan-waa:conjunctive-geminateᵇ思うᵈ思うʳオモッ⌉⌈ˢてんᵖauxiliary-verb:e-ichidan-ta:attributive-nasalᵇてるᵈてるʳテン⌉⌈ˢのᵖparticle:sentence-final-particleʳノ⌉⌈ˢ？ᵖauxiliary-symbol:periodᵇ?ᵈ?ʳ?⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉
「また金曜日に来るからその時ね。ばいばい」「はい、失礼します」		hakataben	⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢまたᵖadverbʳマタ⌉⌈ˢ金曜日ᵖnoun:common-noun:adverb-possibleʳキンヨウビ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ来るᵖverb:non-self-reliant:ka-irregular:terminalʳクル⌉⌈ˢからᵖparticle:conjunctive-particleʳカラ⌉⌈ˢそのᵖattributiveʳソノ⌉⌈ˢ時ᵖnoun:common-noun:adverb-possibleʳトキ⌉⌈ˢねᵖparticle:sentence-final-particleʳネ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉⌈ˢばいᵖparticle:sentence-final-particleʳバイ⌉⌈ˢばいᵖparticle:sentence-final-particleʳバイ⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢはいᵖinterjection:generalʳハイ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ失礼ᵖnoun:common-noun:pos2-unk2ʳシツレイ⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉
「トムどうしたの？」「メアリーに何カップ？って聞いたら変態って言われた」「当たり前だろ」	joseigo	sonkeigo,joseigo	⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢトムᵖnoun:proper-noun:person-name⌉⌈ˢどうᵖadverbʳドウ⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢのᵖparticle:sentence-final-particleʳノ⌉⌈ˢ？ᵖauxiliary-symbol:periodᵇ?ᵈ?ʳ?⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢメアリーᵖnoun:proper-noun:person-name⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ何ᵖpronounʳナン⌉⌈ˢカップᵖnoun:common-noun⌉⌈ˢ？ᵖauxiliary-symbol:periodᵇ?ᵈ?ʳ?⌉⌈ˢってᵖparticle:adverbial-particleʳッテ⌉⌈ˢ聞いᵖverb:general:godan-ka:conjunctive-i-soundᵇ聞くᵈ聞くʳキイ⌉⌈ˢたらᵖauxiliary-verb:auxv-ta:conditionalᵇたᵈたʳタラ⌉⌈ˢ変態ᵖnoun:common-noun:suru-possibleʳヘンタイ⌉⌈ˢってᵖparticle:adverbial-particleʳッテ⌉⌈ˢ言わᵖverb:general:godan-waa:imperfectiveᵇ言うᵈ言うʳイワ⌉⌈ˢれᵖauxiliary-verb:auxv-reru:conjunctiveᵇれるᵈれるʳレ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:terminalʳタ⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢ当たり前ᵖshape-word:generalʳアタリマエ⌉⌈ˢだろᵖauxiliary-verb:auxv-da:volitional-presumptiveᵇだᵈだʳダロ⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉
「マキちゃんて双子らしいよ」健が言った。「知らんがな」俺は興味がないので冷たく返す。マキちゃんというのは学生ラウンジで俺たちのサークルの隣に陣取っているウクレレサークルの女の子だ。健の目にはずいぶん可憐に映っているようだが、俺に言わせればクラスで６つに可愛いくらいの普通の娘だ。	danseigo	kansaiben,danseigo	⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢマキちゃんᵖnoun:proper-nounʳマキチャン⌉⌈ˢてᵖparticle:adverbial-particleʳテ⌉⌈ˢ双子ᵖnoun:common-nounʳフタゴ⌉⌈ˢらしいᵖauxiliary-verb:auxv-rashii:terminalʳラシイ⌉⌈ˢよᵖparticle:sentence-final-particleʳヨ⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉⌈ˢ健ᵖnoun:proper-noun:person-name:given-nameʳケン⌉⌈ˢがᵖparticle:case-particleʳガ⌉⌈ˢ言っᵖverb:general:godan-waa:conjunctive-geminateᵇ言うᵈ言うʳイッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:terminalʳタ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢ知らᵖverb:general:godan-ra:imperfectiveᵇ知るᵈ知るʳシラ⌉⌈ˢんᵖauxiliary-verb:auxv-nu:terminal-nasalᵇぬᵈぬʳン⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢなᵖparticle:sentence-final-particleʳナ⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉⌈ˢ俺ᵖpronounʳオレ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ興味ᵖnoun:common-nounʳキョウミ⌉⌈ˢがᵖparticle:case-particleʳガ⌉⌈ˢないᵖadjective:non-self-reliant:adjective:attributiveʳナイ⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢでᵖauxiliary-verb:auxv-da:conjunctiveᵇだᵈだʳデ⌉⌈ˢ冷たくᵖadjective:general:adjective:conjunctiveᵇ冷たいᵈ冷たいʳツメタク⌉⌈ˢ返すᵖverb:general:godan-sa:terminalʳカエス⌉⌈ˢ。ᵖauxiliary-symbol:period⌉⌈ˢマキちゃんᵖnoun:proper-nounʳマキチャン⌉⌈ˢとᵖparticle:case-particleʳト⌉⌈ˢいうᵖverb:general:godan-waa:attributiveʳイウ⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ学生ᵖnoun:common-nounʳガクセイ⌉⌈ˢラウンジᵖnoun:common-noun⌉⌈ˢでᵖparticle:case-particleʳデ⌉⌈ˢ俺ᵖpronounʳオレ⌉⌈ˢたちᵖsuffix:noun-likeʳタチ⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢサークルᵖnoun:common-noun⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ隣ᵖnoun:common-nounʳトナリ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ陣取っᵖverb:general:godan-ra:conjunctive-geminateᵇ陣取るᵈ陣取るʳジンドッ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢいるᵖverb:non-self-reliant:i-ichidan-a:attributiveʳイル⌉⌈ˢウクレレᵖnoun:common-noun⌉⌈ˢサークルᵖnoun:common-noun⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ女の子ᵖnoun:common-nounʳオンナノコ⌉⌈ˢだᵖauxiliary-verb:auxv-da:terminalʳダ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉⌈ˢ健ᵖnoun:proper-noun:person-name:given-nameʳケン⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ目ᵖnoun:common-nounʳメ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢずいぶんᵖadverbʳズイブン⌉⌈ˢ可憐ᵖshape-word:generalʳカレン⌉⌈ˢにᵖauxiliary-verb:auxv-da:conjunctive-niᵇだᵈだʳニ⌉⌈ˢ映っᵖverb:general:godan-ra:conjunctive-geminateᵇ映るᵈ映るʳウツッ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢいるᵖverb:non-self-reliant:i-ichidan-a:attributiveʳイル⌉⌈ˢようᵖshape-word:auxiliary-verb-stemʳヨウ⌉⌈ˢだᵖauxiliary-verb:auxv-da:terminalʳダ⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ俺ᵖpronounʳオレ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ言わᵖverb:general:godan-waa:imperfectiveᵇ言うᵈ言うʳイワ⌉⌈ˢせれᵖauxiliary-verb:e-ichidan-sa:conditionalᵇせるᵈせるʳセレ⌉⌈ˢばᵖparticle:conjunctive-particleʳバ⌉⌈ˢクラスᵖnoun:common-noun⌉⌈ˢでᵖparticle:case-particleʳデ⌉⌈ˢ６ᵖnoun:numeralᵇ6ᵈ6ʳムイ⌉⌈ˢつᵖsuffix:noun-like:counterʳツ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ可愛いᵖadjective:general:adjective:attributiveʳカワイイ⌉⌈ˢくらいᵖparticle:adverbial-particleʳクライ⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ普通ᵖnoun:common-noun:pos2-unk1ʳフツウ⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ娘ᵖnoun:common-nounʳムスメ⌉⌈ˢだᵖauxiliary-verb:auxv-da:terminalʳダ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
